Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5,Split,Region
2.0,HNY,49,2,6,11,4,2,6,6,11,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
3.0,3FR,49,4,6,2,8,3,8,8,4,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
4.0,BFG,36,7,1,14,5,5,3,1,7,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
5.0,CHASE,36,3,6,1,9,15,0,14,0,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
6.0,NoHalo,33,1,15,15,0,11,1,16,3,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
7.0,Steamroller,24,18,0,3,8,4,2,11,1,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
8.0,SSD,19,16,0,9,1,19,0,2,7,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
9.0,LucendiGaming,17,14,3,10,3,8,5,17,1,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
10.0,Sip auf Hirn,16,15,3,4,6,20,0,15,0,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
11.0,WLS,16,20,0,20,1,9,5,4,3,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
12.0,4TH PARTY,16,9,0,7,2,13,3,5,1,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
13.0,CG,13,10,1,6,0,10,5,19,0,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
14.0,Table For Two,13,5,3,13,0,18,1,10,2,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
15.0,Little stitious,12,8,5,17,0,7,2,18,0,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
16.0,ZeroChance,11,6,0,19,1,6,1,13,2,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
17.0,playing for content,10,11,2,16,2,16,1,12,3,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
18.0,ORCL,7,19,0,12,2,17,0,9,2,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
19.0,Skulls,6,17,1,18,1,14,0,7,0,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
20.0,PepperX,4,13,0,8,0,12,0,20,0,Lobby 3,Quarterfinals,,,,,Split_1,EMEA
1.0,HKE,47,2,8,5,10,2,3,7,1,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
2.0,ATK,42,8,5,18,0,8,6,1,15,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
3.0,Kryptic,35,17,3,1,10,10,4,12,3,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
4.0,backseat,34,5,2,4,3,13,3,4,11,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
5.0,HRV,30,7,0,16,6,14,3,3,10,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
6.0,BBG,30,18,0,2,6,3,3,11,4,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
7.0,ALKallbl,28,1,8,7,2,19,0,6,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
8.0,6bnt,27,10,4,3,3,5,7,20,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
9.0,NyanPasu,26,15,0,11,2,1,9,15,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
10.0,2Zoomers 1Boomer,24,3,1,9,2,7,4,14,4,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
11.0,SCTA,24,4,2,14,2,4,6,10,1,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
12.0,edit,20,6,8,15,3,12,4,16,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
13.0,BLANK,19,9,2,20,0,16,0,2,6,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
14.0,Are we in,15,12,2,17,2,11,3,5,2,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
15.0,KYKLOS,11,16,5,10,1,6,0,19,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
16.0,MantaX,8,11,1,8,2,20,0,9,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
17.0,60fps,5,19,0,12,2,18,0,8,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
18.0,NXB,5,20,0,13,0,9,1,13,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
19.0,CHOC,5,13,0,6,0,15,0,18,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
20.0,NeedONE,3,14,1,19,0,17,1,17,0,Lobby 4,Quarterfinals,,,,,Split_1,EMEA
1.0,SJP2,90,2,9,1,14,9,2,10,7,Lobby 1,Semifinals,1.0,21.0,20.0,0.0,Split_1,EMEA
2.0,TREX,73,1,7,2,6,12,5,11,0,Lobby 1,Semifinals,6.0,5.0,1.0,12.0,Split_1,EMEA
3.0,SMS,55,4,7,5,9,13,5,14,2,Lobby 1,Semifinals,5.0,7.0,11.0,9.0,Split_1,EMEA
4.0,SYND,49,8,1,10,3,8,5,3,10,Lobby 1,Semifinals,12.0,4.0,4.0,7.0,Split_1,EMEA
5.0,ZBW,45,19,0,3,3,4,5,18,0,Lobby 1,Semifinals,2.0,2.0,2.0,5.0,Split_1,EMEA
6.0,CRAZYx3,43,13,2,7,4,7,6,1,10,Lobby 1,Semifinals,11.0,0.0,13.0,0.0,Split_1,EMEA
7.0,GOD,37,3,1,11,2,1,6,7,2,Lobby 1,Semifinals,8.0,0.0,12.0,0.0,Split_1,EMEA
8.0,LOS,36,11,2,13,0,2,0,2,3,Lobby 1,Semifinals,10.0,1.0,3.0,1.0,Split_1,EMEA
9.0,Xc,33,6,3,20,0,3,3,9,1,Lobby 1,Semifinals,4.0,9.0,19.0,0.0,Split_1,EMEA
10.0,Uchinix,27,18,3,9,2,18,0,5,3,Lobby 1,Semifinals,3.0,5.0,16.0,1.0,Split_1,EMEA
11.0,TRJ,26,16,6,4,5,16,1,8,4,Lobby 1,Semifinals,15.0,0.0,14.0,1.0,Split_1,EMEA
12.0,HLDC,26,5,2,14,2,14,0,4,6,Lobby 1,Semifinals,13.0,1.0,10.0,1.0,Split_1,EMEA
13.0,Sxercise,25,9,0,16,2,5,4,15,3,Lobby 1,Semifinals,17.0,0.0,6.0,6.0,Split_1,EMEA
14.0,CHI,23,17,0,8,1,15,6,12,2,Lobby 1,Semifinals,9.0,0.0,5.0,4.0,Split_1,EMEA
15.0,Dark Synergy,19,10,3,6,3,17,0,19,0,Lobby 1,Semifinals,7.0,3.0,8.0,0.0,Split_1,EMEA
16.0,SPIRAL,16,14,5,18,0,19,0,17,3,Lobby 1,Semifinals,19.0,3.0,7.0,1.0,Split_1,EMEA
17.0,Velocity,14,7,1,19,0,11,0,20,1,Lobby 1,Semifinals,20.0,0.0,9.0,6.0,Split_1,EMEA
18.0,Onl1chance,10,20,0,17,1,10,7,16,0,Lobby 1,Semifinals,18.0,0.0,17.0,0.0,Split_1,EMEA
19.0,F7,10,12,0,15,1,6,1,13,0,Lobby 1,Semifinals,14.0,0.0,15.0,0.0,Split_1,EMEA
20.0,NoToDay,6,15,0,12,0,20,0,6,1,Lobby 1,Semifinals,16.0,0.0,18.0,0.0,Split_1,EMEA
1.0,SCTA,74,10,0,3,15,2,8,4,0,Lobby 2,Semifinals,2.0,10.0,6.0,6.0,Split_1,EMEA
2.0,6bnt,59,5,3,7,2,6,3,7,5,Lobby 2,Semifinals,1.0,9.0,2.0,3.0,Split_1,EMEA
3.0,1872,50,19,0,14,6,14,10,2,16,Lobby 2,Semifinals,20.0,0.0,5.0,3.0,Split_1,EMEA
4.0,Sip auf Hirn,45,7,3,6,6,4,4,3,9,Lobby 2,Semifinals,18.0,0.0,8.0,3.0,Split_1,EMEA
5.0,HRV,45,2,9,10,3,16,0,18,1,Lobby 2,Semifinals,6.0,7.0,3.0,4.0,Split_1,EMEA
6.0,ATK,44,9,9,11,4,8,1,1,9,Lobby 2,Semifinals,10.0,0.0,18.0,2.0,Split_1,EMEA
7.0,SSD,41,6,2,17,0,11,1,13,2,Lobby 2,Semifinals,12.0,1.0,1.0,17.0,Split_1,EMEA
8.0,backseat,40,1,13,9,0,13,4,19,0,Lobby 2,Semifinals,8.0,4.0,10.0,0.0,Split_1,EMEA
9.0,BBG,36,15,0,5,8,15,0,6,6,Lobby 2,Semifinals,7.0,0.0,4.0,5.0,Split_1,EMEA
10.0,Kryptic,35,11,4,2,4,9,0,17,2,Lobby 2,Semifinals,5.0,8.0,13.0,0.0,Split_1,EMEA
11.0,NoHalo,34,14,3,4,8,17,1,12,0,Lobby 2,Semifinals,4.0,6.0,12.0,3.0,Split_1,EMEA
12.0,HKE,30,16,3,20,0,1,9,5,2,Lobby 2,Semifinals,16.0,0.0,20.0,0.0,Split_1,EMEA
13.0,Steamroller,28,18,0,1,5,5,4,14,1,Lobby 2,Semifinals,17.0,0.0,15.0,0.0,Split_1,EMEA
14.0,3FR,27,4,5,16,0,3,7,20,0,Lobby 2,Semifinals,13.0,2.0,17.0,0.0,Split_1,EMEA
15.0,HNY,24,3,3,8,0,10,2,15,3,Lobby 2,Semifinals,14.0,1.0,14.0,1.0,Split_1,EMEA
16.0,CHASE,21,20,0,12,3,20,0,10,0,Lobby 2,Semifinals,9.0,1.0,7.0,9.0,Split_1,EMEA
17.0,ALKallbl,20,13,0,15,0,12,1,9,1,Lobby 2,Semifinals,3.0,5.0,11.0,0.0,Split_1,EMEA
18.0,LucendiGaming,15,8,0,13,0,7,1,8,0,Lobby 2,Semifinals,11.0,0.0,9.0,3.0,Split_1,EMEA
19.0,BFG,10,17,1,18,0,18,2,11,0,Lobby 2,Semifinals,19.0,3.0,16.0,3.0,Split_1,EMEA
20.0,NyanPasu,2,12,0,19,0,19,0,16,0,Lobby 2,Semifinals,15.0,0.0,19.0,0.0,Split_1,EMEA
1.0,GOD,62,14,1,8,6,2,9,9,3,Lobby 1,Finals,2.0,3.0,2.0,8.0,Split_1,EMEA
2.0,TREX,60,3,6,1,11,4,6,14,0,Lobby 1,Finals,3.0,5.0,17.0,0.0,Split_1,EMEA
3.0,SMS,57,1,7,3,9,3,7,8,0,Lobby 1,Finals,4.0,1.0,18.0,0.0,Split_1,EMEA
4.0,ZBW,45,2,15,4,7,19,0,5,2,Lobby 1,Finals,17.0,0.0,8.0,1.0,Split_1,EMEA
5.0,SSD,43,6,10,11,6,18,0,19,0,Lobby 1,Finals,6.0,12.0,11.0,7.0,Split_1,EMEA
6.0,SCTA,40,13,1,2,4,7,0,2,5,Lobby 1,Finals,11.0,4.0,7.0,0.0,Split_1,EMEA
7.0,1872,39,15,2,18,0,17,0,1,19,Lobby 1,Finals,15.0,1.0,16.0,3.0,Split_1,EMEA
8.0,CRAZYx3,38,12,1,12,1,12,4,16,0,Lobby 1,Finals,12.0,4.0,3.0,17.0,Split_1,EMEA
9.0,backseat,38,4,5,10,2,6,7,13,3,Lobby 1,Finals,9.0,2.0,5.0,2.0,Split_1,EMEA
10.0,Kryptic,35,11,0,17,1,5,1,12,2,Lobby 1,Finals,1.0,12.0,14.0,0.0,Split_1,EMEA
11.0,Xc,35,9,0,5,2,1,8,15,0,Lobby 1,Finals,11.0,1.0,6.0,1.0,Split_1,EMEA
12.0,SJP2,31,20,0,20,1,20,0,20,0,Lobby 1,Finals,16.0,5.0,1.0,13.0,Split_1,EMEA
13.0,Sip auf Hirn,26,8,2,14,2,11,6,4,7,Lobby 1,Finals,20.0,0.0,20.0,0.0,Split_1,EMEA
14.0,ATK,23,16,0,7,0,9,5,6,1,Lobby 1,Finals,13.0,6.0,9.0,0.0,Split_1,EMEA
15.0,SYND,20,19,0,13,0,16,1,3,10,Lobby 1,Finals,19.0,0.0,15.0,0.0,Split_1,EMEA
16.0,6bnt,20,10,1,6,0,8,1,11,3,Lobby 1,Finals,8.0,4.0,13.0,0.0,Split_1,EMEA
17.0,LOS,20,7,5,16,0,10,0,7,0,Lobby 1,Finals,7.0,1.0,10.0,1.0,Split_1,EMEA
18.0,HRV,19,5,2,15,2,13,2,17,0,Lobby 1,Finals,5.0,0.0,12.0,2.0,Split_1,EMEA
19.0,Uchinix,18,18,0,19,0,14,3,10,0,Lobby 1,Finals,18.0,2.0,4.0,5.0,Split_1,EMEA
20.0,BBG,10,17,1,9,3,15,0,18,0,Lobby 1,Finals,14.0,2.0,19.0,0.0,Split_1,EMEA
1.0,Better,62,6,3,2,6,1,13,1,4,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
2.0,POLSKA,46,1,10,1,8,12,2,13,0,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
3.0,HLDC,41,18,0,3,16,19,0,3,11,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
4.0,TRJ,41,5,4,5,7,10,5,2,6,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
5.0,CG,30,4,12,10,0,11,5,6,2,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
6.0,SYND,29,7,2,4,8,8,3,8,4,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
7.0,Ratio,26,12,7,13,0,15,3,4,8,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
8.0,Oui,25,9,0,11,0,4,9,7,5,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
9.0,LPOG,24,15,2,12,0,2,8,14,2,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
10.0,SeXy Chonks,23,3,3,18,0,6,4,5,2,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
11.0,mis,22,2,5,6,3,13,0,15,0,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
12.0,BSE,17,11,1,7,5,3,0,0,0,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
13.0,MXR,14,17,2,9,1,7,2,9,2,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
14.0,MDZ,13,10,0,8,2,5,1,17,2,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
15.0,Baloo,10,16,3,15,0,18,2,11,3,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
16.0,BFGA,7,8,0,20,0,9,1,16,2,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
17.0,Riders,3,13,1,17,0,17,0,19,1,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
18.0,Vibe,2,14,0,19,0,14,0,18,0,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
19.0,Holo,1,20,0,16,0,20,0,12,0,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
20.0,Vio,1,19,0,14,0,16,0,0,0,Lobby 1,Quarterfinals,,,,,Split_2,EMEA
1.0,ZBW,60,2,10,1,18,6,3,11,4,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
2.0,XD,42,6,4,7,6,2,8,4,4,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
3.0,Monarchs,40,12,5,16,2,1,13,8,5,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
4.0,VEX,39,5,2,19,0,5,6,1,11,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
5.0,b0ts,35,3,8,4,2,9,9,18,2,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
6.0,FFF,34,1,6,3,1,7,0,10,3,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
7.0,KRY,24,14,3,2,8,20,0,7,0,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
8.0,0head genk,18,20,0,20,0,12,3,2,5,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
9.0,drain,17,10,6,13,0,11,6,19,1,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
10.0,Lost,17,19,1,11,2,13,0,3,5,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
11.0,Das,15,17,2,5,8,16,0,14,0,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
12.0,BLANK,13,4,0,6,0,8,0,9,1,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
13.0,SOM,12,16,0,17,0,19,0,6,9,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
14.0,Veloxity,12,9,5,12,1,10,1,20,0,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
15.0,EyvTC,12,18,0,8,0,3,2,13,0,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
16.0,2.5WL,11,15,0,10,0,4,1,16,2,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
17.0,NCJA,11,7,1,9,1,17,0,5,0,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
18.0,ORCL,9,13,0,18,3,18,1,12,3,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
19.0,SAS,8,8,0,14,3,14,0,15,0,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
20.0,Huskies alpha,3,11,0,15,0,15,0,17,0,Lobby 2,Quarterfinals,,,,,Split_2,EMEA
1.0,BGTTS,47,13,5,12,1,2,15,7,12,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
2.0,DNMK,47,1,8,2,5,16,1,2,3,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
3.0,SNK,44,6,7,7,1,13,1,1,16,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
4.0,OverWolf,44,5,2,1,11,5,0,4,6,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
5.0,SPPI,35,4,4,9,2,6,7,5,8,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
6.0,P4C,35,2,8,13,3,4,4,6,2,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
7.0,KG,31,3,5,8,5,8,8,10,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
8.0,BFG,25,18,3,5,2,10,1,3,6,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
9.0,Broken,20,12,0,10,6,7,5,8,1,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
10.0,Reset,18,10,2,6,5,11,4,11,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
11.0,BW,18,8,6,3,1,15,0,14,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
12.0,BLANK,18,19,0,20,0,1,4,9,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
13.0,Basherz,15,9,4,14,0,12,3,17,4,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
14.0,Hangover,10,15,1,18,0,3,1,19,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
15.0,SVR,9,11,0,17,0,9,5,13,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
16.0,THROW,8,17,0,16,6,17,0,12,1,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
17.0,SLAP,8,20,0,4,2,20,0,15,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
18.0,SMG,7,7,0,15,3,18,0,18,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
19.0,MMG,3,14,1,11,0,19,0,16,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
20.0,Vtuber,1,16,0,19,0,14,0,20,0,Lobby 3,Quarterfinals,,,,,Split_2,EMEA
1.0,NIBL,55,1,13,2,6,11,8,9,4,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
2.0,NBB,42,17,3,1,11,15,3,3,5,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
3.0,YK,41,7,6,17,3,1,16,15,0,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
4.0,UTFT,38,5,6,3,9,3,2,8,1,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
5.0,Tartau,32,9,5,19,0,13,0,1,12,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
6.0,Gachi,27,2,6,12,3,12,1,5,2,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
7.0,TNM,25,6,1,9,0,7,4,6,9,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
8.0,PS_Esport,24,12,3,15,0,2,10,17,0,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
9.0,ARIS,24,13,1,8,4,9,2,2,3,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
10.0,BBG,22,18,0,6,6,4,3,11,4,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
11.0,KYKLOS,19,11,0,4,2,16,0,4,6,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
12.0,Sytex,19,3,5,20,0,6,0,10,2,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
13.0,Dark Synergy,14,8,1,14,0,5,6,18,0,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
14.0,MAJOR,14,4,0,10,3,8,1,13,0,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
15.0,EMDA,11,19,0,5,1,14,0,7,2,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
16.0,Slow,10,20,0,7,6,19,0,16,1,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
17.0,sexy men,6,14,3,13,0,17,0,14,0,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
18.0,EGA,5,10,0,16,0,18,0,12,2,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
19.0,FloWenZ Esports,3,15,0,18,0,10,0,19,0,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
20.0,DN,2,16,1,11,0,20,0,20,0,Lobby 4,Quarterfinals,,,,,Split_2,EMEA
1.0,ZBW,66,14,0,1,10,2,7,12,2,Lobby 1,Semifinals,2.0,14.0,15.0,0.0,Split_2,EMEA
2.0,CG,62,1,14,5,4,9,3,9,4,Lobby 1,Semifinals,3.0,9.0,14.0,0.0,Split_2,EMEA
3.0,SYND,50,10,0,3,9,6,3,1,8,Lobby 1,Semifinals,12.0,2.0,16.0,3.0,Split_2,EMEA
4.0,Ratio,47,12,1,4,7,4,6,5,5,Lobby 1,Semifinals,10.0,3.0,5.0,4.0,Split_2,EMEA
5.0,XD,47,9,1,18,0,3,12,16,0,Lobby 1,Semifinals,4.0,3.0,2.0,8.0,Split_2,EMEA
6.0,POLSKA,47,4,8,6,1,1,10,7,3,Lobby 1,Semifinals,17.0,0.0,11.0,1.0,Split_2,EMEA
7.0,Better,47,3,7,13,0,10,1,10,2,Lobby 1,Semifinals,13.0,0.0,1.0,12.0,Split_2,EMEA
8.0,VEX,37,5,7,11,1,16,0,2,10,Lobby 1,Semifinals,14.0,0.0,13.0,3.0,Split_2,EMEA
9.0,Lost,37,2,7,10,3,17,1,4,4,Lobby 1,Semifinals,8.0,0.0,9.0,2.0,Split_2,EMEA
10.0,LPOG,31,16,0,7,2,15,1,3,4,Lobby 1,Semifinals,9.0,4.0,7.0,4.0,Split_2,EMEA
11.0,Monarchs,29,15,0,20,0,5,0,17,0,Lobby 1,Semifinals,11.0,5.0,3.0,11.0,Split_2,EMEA
12.0,drain,28,8,2,17,0,11,1,14,4,Lobby 1,Semifinals,1.0,3.0,10.0,0.0,Split_2,EMEA
13.0,Oui,27,13,0,2,7,8,2,11,0,Lobby 1,Semifinals,6.0,0.0,12.0,1.0,Split_2,EMEA
14.0,b0ts,21,11,3,15,1,13,3,20,0,Lobby 1,Semifinals,7.0,4.0,6.0,1.0,Split_2,EMEA
15.0,HLDC,20,20,0,16,5,14,1,8,6,Lobby 1,Semifinals,15.0,3.0,18.0,1.0,Split_2,EMEA
16.0,KRY,18,6,2,9,0,7,5,13,2,Lobby 1,Semifinals,18.0,0.0,17.0,0.0,Split_2,EMEA
17.0,FFF,17,18,0,12,3,12,0,6,6,Lobby 1,Semifinals,16.0,0.0,8.0,1.0,Split_2,EMEA
18.0,0head genk,10,17,0,19,0,18,0,18,0,Lobby 1,Semifinals,5.0,1.0,4.0,0.0,Split_2,EMEA
19.0,SeXy Chonks,8,7,2,14,1,19,0,15,0,Lobby 1,Semifinals,19.0,0.0,20.0,0.0,Split_2,EMEA
20.0,TRJ,7,19,0,8,5,20,0,19,0,Lobby 1,Semifinals,20.0,0.0,20.0,0.0,Split_2,EMEA
1.0,UTFT,62,1,8,5,4,2,7,18,0,Lobby 2,Semifinals,2.0,8.0,17.0,1.0,Split_2,EMEA
2.0,BGTTS,54,3,7,20,0,11,0,1,13,Lobby 2,Semifinals,20.0,0.0,4.0,9.0,Split_2,EMEA
3.0,SNK,51,11,1,3,6,9,4,6,6,Lobby 2,Semifinals,8.0,3.0,3.0,9.0,Split_2,EMEA
4.0,BBG,51,14,1,2,5,4,1,8,1,Lobby 2,Semifinals,3.0,3.0,1.0,4.0,Split_2,EMEA
5.0,ARIS,47,15,2,4,4,3,4,16,0,Lobby 2,Semifinals,1.0,8.0,6.0,1.0,Split_2,EMEA
6.0,P4C,39,4,3,6,5,10,2,9,7,Lobby 2,Semifinals,7.0,4.0,10.0,1.0,Split_2,EMEA
7.0,NIBL,38,2,3,14,1,6,4,7,4,Lobby 2,Semifinals,4.0,4.0,15.0,0.0,Split_2,EMEA
8.0,Gachi,37,5,1,13,1,14,3,15,4,Lobby 2,Semifinals,11.0,8.0,5.0,8.0,Split_2,EMEA
9.0,BFG,35,7,5,7,3,13,3,5,6,Lobby 2,Semifinals,12.0,0.0,8.0,4.0,Split_2,EMEA
10.0,NBB,35,20,0,18,0,1,7,3,3,Lobby 2,Semifinals,5.0,2.0,16.0,0.0,Split_2,EMEA
11.0,YK,33,6,6,1,6,19,0,14,0,Lobby 2,Semifinals,16.0,0.0,9.0,3.0,Split_2,EMEA
12.0,OverWolf,30,12,0,10,6,8,3,4,4,Lobby 2,Semifinals,10.0,5.0,20.0,0.0,Split_2,EMEA
13.0,BLANK,28,10,2,15,5,15,0,10,2,Lobby 2,Semifinals,19.0,0.0,2.0,4.0,Split_2,EMEA
14.0,Tartau,26,9,4,16,1,7,9,17,0,Lobby 2,Semifinals,9.0,3.0,13.0,1.0,Split_2,EMEA
15.0,DNMK,21,16,0,9,2,12,0,2,6,Lobby 2,Semifinals,13.0,0.0,19.0,0.0,Split_2,EMEA
16.0,TNM,17,19,0,17,0,5,1,13,0,Lobby 2,Semifinals,6.0,3.0,7.0,2.0,Split_2,EMEA
17.0,PS_Esport,13,13,2,19,3,20,2,12,0,Lobby 2,Semifinals,18.0,3.0,14.0,0.0,Split_2,EMEA
18.0,KG,11,8,3,12,1,16,3,19,0,Lobby 2,Semifinals,17.0,0.0,18.0,1.0,Split_2,EMEA
19.0,SPPI,10,17,0,8,0,17,0,11,0,Lobby 2,Semifinals,14.0,0.0,11.0,5.0,Split_2,EMEA
20.0,Broken,6,18,0,11,1,18,0,20,0,Lobby 2,Semifinals,15.0,0.0,12.0,2.0,Split_2,EMEA
1.0,VEX,77,15,0,1,7,1,14,6,0,Lobby 1,Finals,1.0,11.0,8.0,3.0,Split_2,EMEA
2.0,Better,56,1,9,8,0,9,6,9,1,Lobby 1,Finals,3.0,6.0,3.0,2.0,Split_2,EMEA
3.0,BBG,54,17,0,2,9,18,1,1,8,Lobby 1,Finals,2.0,4.0,11.0,1.0,Split_2,EMEA
4.0,CG,50,13,3,16,0,16,1,3,8,Lobby 1,Finals,16.0,2.0,1.0,16.0,Split_2,EMEA
5.0,XD,44,5,6,3,6,10,4,12,7,Lobby 1,Finals,18.0,2.0,13.0,4.0,Split_2,EMEA
6.0,SNK,41,14,2,5,4,6,0,13,2,Lobby 1,Finals,7.0,7.0,2.0,5.0,Split_2,EMEA
7.0,NIBL,40,7,6,7,5,11,2,7,0,Lobby 1,Finals,9.0,6.0,9.0,7.0,Split_2,EMEA
8.0,Ratio,38,3,6,17,0,15,3,2,7,Lobby 1,Finals,6.0,2.0,16.0,0.0,Split_2,EMEA
9.0,P4C,34,6,1,10,3,3,7,10,7,Lobby 1,Finals,13.0,1.0,18.0,0.0,Split_2,EMEA
10.0,Gachi,31,4,4,11,5,4,3,16,0,Lobby 1,Finals,15.0,0.0,14.0,6.0,Split_2,EMEA
11.0,SYND,30,18,0,15,3,13,8,4,2,Lobby 1,Finals,19.0,2.0,5.0,4.0,Split_2,EMEA
